"part","per","TL","BL","TR","BR","right","self_adv","other_adv","self_dis","other_dis","selfish"
4,27,35,25,32,28,0,35,25,32,28,1
4,28,29,31,34,26,1,34,26,29,31,1
4,29,27,33,35,25,1,35,25,27,33,1
4,30,25,35,50,10,1,50,10,25,35,1
4,31,60,0,0,60,0,60,0,0,60,1
4,32,57,3,60,0,0,60,0,57,3,0
4,33,50,10,45,15,1,50,10,45,15,0
4,34,50,10,20,40,0,50,10,20,40,1
4,35,50,10,34,26,0,50,10,34,26,1
4,36,31,29,45,15,0,45,15,31,29,0
4,37,60,0,28,32,0,60,0,28,32,1
4,38,57,3,35,25,0,57,3,35,25,1
4,39,35,25,60,0,1,60,0,35,25,1
4,40,55,5,23,37,0,55,5,23,37,1
4,41,32,28,50,10,1,50,10,32,28,1
4,42,32,28,30,30,0,32,28,30,30,1
4,43,35,25,25,35,0,35,25,25,35,1
4,44,55,5,39,21,1,55,5,39,21,0
4,45,50,10,27,33,0,50,10,27,33,1
4,46,30,30,45,15,1,45,15,30,30,1
4,47,39,21,25,35,0,39,21,25,35,1
4,48,32,28,31,29,0,32,28,31,29,1
4,49,45,15,32,28,0,45,15,32,28,1
4,50,37,23,31,29,0,37,23,31,29,1
4,51,60,0,50,10,1,60,0,50,10,0
4,52,57,3,34,26,0,57,3,34,26,1
4,53,40,20,34,26,0,40,20,34,26,1
4,54,26,34,55,5,1,55,5,26,34,1
4,55,21,39,60,0,1,60,0,21,39,1
4,56,45,15,23,37,0,45,15,23,37,1
4,57,29,31,37,23,1,37,23,29,31,1
4,58,60,0,10,50,0,60,0,10,50,1
4,59,40,20,35,25,0,40,20,35,25,1
4,60,28,32,40,20,1,40,20,28,32,1
4,61,45,15,33,27,0,45,15,33,27,1
4,62,45,15,55,5,1,55,5,45,15,1
4,63,55,5,28,32,0,55,5,28,32,1
4,64,15,45,50,10,1,50,10,15,45,1
4,65,26,34,45,15,1,45,15,26,34,1
4,66,37,23,35,25,0,37,23,35,25,1
4,67,31,29,55,5,1,55,5,31,29,1
4,68,39,21,29,31,0,39,21,29,31,1
4,69,32,28,34,26,1,34,26,32,28,1
4,70,45,15,15,45,0,45,15,15,45,1
4,71,57,3,45,15,1,57,3,45,15,0
4,72,60,0,23,37,0,60,0,23,37,1
4,73,27,33,39,21,1,39,21,27,33,1
4,74,21,39,55,5,1,55,5,21,39,1
4,75,57,3,27,33,0,57,3,27,33,1
4,76,23,37,57,3,1,57,3,23,37,1
4,77,33,27,32,28,1,33,27,32,28,0
4,78,39,21,33,27,0,39,21,33,27,1
4,79,57,3,5,55,0,57,3,5,55,1
4,80,40,20,60,0,0,60,0,40,20,0
4,81,55,5,29,31,0,55,5,29,31,1
4,82,50,10,40,20,0,50,10,40,20,1
4,83,29,31,40,20,1,40,20,29,31,1
4,84,30,30,31,29,1,31,29,30,30,1
4,85,39,21,57,3,1,57,3,39,21,1
4,86,50,10,26,34,0,50,10,26,34,1
4,87,55,5,33,27,0,55,5,33,27,1
4,88,35,25,45,15,1,45,15,35,25,1
4,89,45,15,60,0,0,60,0,45,15,0
4,90,39,21,37,23,1,39,21,37,23,0
4,91,31,29,33,27,1,33,27,31,29,1
4,92,40,20,21,39,0,40,20,21,39,1
4,93,50,10,21,39,0,50,10,21,39,1
4,94,34,26,35,25,1,35,25,34,26,1
4,95,5,55,60,0,1,60,0,5,55,1
4,96,37,23,57,3,1,57,3,37,23,1
4,97,29,31,50,10,1,50,10,29,31,1
4,98,25,35,57,3,1,57,3,25,35,1
4,99,21,39,39,21,1,39,21,21,39,1
4,100,45,15,25,35,0,45,15,25,35,1
4,101,40,20,55,5,1,55,5,40,20,1
4,102,20,40,60,0,1,60,0,20,40,1
4,103,60,0,15,45,0,60,0,15,45,1
4,104,50,10,35,25,0,50,10,35,25,1
4,105,21,39,45,15,1,45,15,21,39,1
4,106,27,33,55,5,1,55,5,27,33,1
4,107,30,30,55,5,1,55,5,30,30,1
4,108,31,29,35,25,1,35,25,31,29,1
4,109,55,5,15,45,0,55,5,15,45,1
4,110,3,57,60,0,1,60,0,3,57,1
4,111,57,3,20,40,0,57,3,20,40,1
4,112,31,29,39,21,1,39,21,31,29,1
4,113,57,3,3,57,0,57,3,3,57,1
4,114,40,20,27,33,0,40,20,27,33,1
4,115,57,3,21,39,1,57,3,21,39,0
4,116,34,26,55,5,1,55,5,34,26,1
4,117,50,10,57,3,1,57,3,50,10,1
4,118,60,0,37,23,1,60,0,37,23,0
4,119,50,10,31,29,0,50,10,31,29,1
4,120,37,23,50,10,1,50,10,37,23,1
4,121,55,5,32,28,0,55,5,32,28,1
4,122,33,27,37,23,1,37,23,33,27,1
4,123,40,20,20,40,0,40,20,20,40,1
4,124,34,26,45,15,1,45,15,34,26,1
4,125,33,27,34,26,1,34,26,33,27,1
4,126,27,33,33,27,1,33,27,27,33,1
4,127,10,50,50,10,1,50,10,10,50,1
4,128,60,0,33,27,1,60,0,33,27,0
4,129,39,21,40,20,1,40,20,39,21,1
4,130,57,3,40,20,0,57,3,40,20,1
4,131,57,3,31,29,0,57,3,31,29,1
4,132,31,29,60,0,1,60,0,31,29,1
4,133,25,35,37,23,1,37,23,25,35,1
4,134,33,27,50,10,1,50,10,33,27,1
4,135,39,21,32,28,0,39,21,32,28,1
4,136,57,3,30,30,0,57,3,30,30,1
4,137,39,21,50,10,1,50,10,39,21,1
4,138,45,15,37,23,0,45,15,37,23,1
4,139,35,25,39,21,1,39,21,35,25,1
4,140,60,0,55,5,1,60,0,55,5,0
4,141,39,21,28,32,0,39,21,28,32,1
4,142,23,37,40,20,1,40,20,23,37,1
4,143,28,32,32,28,1,32,28,28,32,1
4,144,35,25,28,32,0,35,25,28,32,1
4,145,26,34,39,21,1,39,21,26,34,1
4,146,37,23,34,26,0,37,23,34,26,1
4,147,37,23,40,20,1,40,20,37,23,1
4,148,60,0,29,31,0,60,0,29,31,1
4,149,30,30,39,21,1,39,21,30,30,1
4,150,35,25,55,5,1,55,5,35,25,1
4,151,28,32,57,3,1,57,3,28,32,1
4,152,40,20,45,15,1,45,15,40,20,1
4,153,26,34,60,0,1,60,0,26,34,1
4,154,27,33,45,15,1,45,15,27,33,1
4,155,35,25,33,27,0,35,25,33,27,1
4,156,32,28,57,3,0,57,3,32,28,0
4,157,30,30,35,25,1,35,25,30,30,1
4,158,33,27,40,20,1,40,20,33,27,1
4,159,33,27,29,31,0,33,27,29,31,1
4,160,25,35,40,20,1,40,20,25,35,1
4,161,33,27,57,3,0,57,3,33,27,0
4,162,55,5,37,23,0,55,5,37,23,1
4,163,15,45,57,3,1,57,3,15,45,1
4,164,57,3,26,34,0,57,3,26,34,1
4,165,60,0,25,35,0,60,0,25,35,1
4,166,28,32,50,10,1,50,10,28,32,1
4,167,55,5,50,10,0,55,5,50,10,1
4,168,37,23,30,30,0,37,23,30,30,1
4,169,31,29,29,31,0,31,29,29,31,1
4,170,37,23,27,33,0,37,23,27,33,1
4,171,29,31,32,28,1,32,28,29,31,1
4,172,39,21,23,37,0,39,21,23,37,1
4,173,28,32,34,26,1,34,26,28,32,1
4,174,32,28,37,23,1,37,23,32,28,1
4,175,5,55,55,5,1,55,5,5,55,1
4,176,33,27,28,32,0,33,27,28,32,1
4,177,30,30,60,0,1,60,0,30,30,1
4,178,29,31,57,3,1,57,3,29,31,1
4,179,26,34,35,25,1,35,25,26,34,1
4,180,27,33,60,0,1,60,0,27,33,1
4,181,60,0,32,28,0,60,0,32,28,1
4,182,23,37,37,23,1,37,23,23,37,1
5,1,35,25,28,32,0,35,25,28,32,1
5,2,32,28,40,20,1,40,20,32,28,1
5,3,39,21,23,37,0,39,21,23,37,1
5,4,20,40,55,5,1,55,5,20,40,1
5,5,57,3,5,55,0,57,3,5,55,1
5,6,60,0,23,37,0,60,0,23,37,1
5,7,32,28,37,23,1,37,23,32,28,1
5,8,35,25,55,5,1,55,5,35,25,1
5,9,27,33,35,25,1,35,25,27,33,1
5,10,55,5,39,21,0,55,5,39,21,1
5,11,33,27,32,28,0,33,27,32,28,1
5,12,60,0,0,60,0,60,0,0,60,1
5,13,60,0,10,50,0,60,0,10,50,1
5,14,29,31,37,23,1,37,23,29,31,1
5,15,57,3,26,34,0,57,3,26,34,1
5,16,37,23,50,10,1,50,10,37,23,1
5,17,55,5,33,27,0,55,5,33,27,1
5,18,30,30,39,21,1,39,21,30,30,1
5,19,45,15,33,27,0,45,15,33,27,1
5,20,45,15,37,23,0,45,15,37,23,1
5,21,30,30,31,29,1,31,29,30,30,1
5,22,33,27,28,32,0,33,27,28,32,1
5,23,30,30,60,0,1,60,0,30,30,1
5,24,39,21,29,31,0,39,21,29,31,1
5,25,32,28,34,26,1,34,26,32,28,1
5,26,35,25,60,0,1,60,0,35,25,1
5,27,29,31,50,10,1,50,10,29,31,1
5,28,26,34,39,21,1,39,21,26,34,1
5,29,55,5,32,28,0,55,5,32,28,1
5,30,32,28,57,3,1,57,3,32,28,1
5,31,26,34,60,0,1,60,0,26,34,1
5,32,50,10,35,25,0,50,10,35,25,1
5,33,40,20,20,40,0,40,20,20,40,1
5,34,27,33,60,0,1,60,0,27,33,1
5,35,25,35,40,20,1,40,20,25,35,1
5,36,57,3,35,25,0,57,3,35,25,1
5,37,23,37,57,3,1,57,3,23,37,1
5,38,32,28,50,10,1,50,10,32,28,1
5,39,40,20,21,39,0,40,20,21,39,1
5,40,40,20,30,30,0,40,20,30,30,1
5,41,37,23,34,26,0,37,23,34,26,1
5,42,60,0,55,5,0,60,0,55,5,1
5,43,45,15,55,5,1,55,5,45,15,1
5,44,29,31,34,26,1,34,26,29,31,1
5,45,33,27,50,10,1,50,10,33,27,1
5,46,50,10,45,15,0,50,10,45,15,1
5,47,5,55,55,5,1,55,5,5,55,1
5,48,34,26,45,15,1,45,15,34,26,1
5,49,28,32,40,20,1,40,20,28,32,1
5,50,39,21,25,35,0,39,21,25,35,1
5,51,25,35,57,3,1,57,3,25,35,1
5,52,26,34,35,25,1,35,25,26,34,1
5,53,35,25,29,31,0,35,25,29,31,1
5,54,60,0,32,28,0,60,0,32,28,1
5,55,33,27,57,3,1,57,3,33,27,1
5,56,60,0,37,23,0,60,0,37,23,1
5,57,45,15,39,21,0,45,15,39,21,1
5,58,32,28,30,30,0,32,28,30,30,1
5,59,31,29,33,27,1,33,27,31,29,1
5,60,10,50,57,3,1,57,3,10,50,1
5,61,39,21,50,10,1,50,10,39,21,1
5,62,34,26,39,21,1,39,21,34,26,1
5,63,39,21,33,27,0,39,21,33,27,1
5,64,25,35,37,23,1,37,23,25,35,1
5,65,55,5,25,35,0,55,5,25,35,1
5,66,5,55,60,0,1,60,0,5,55,1
5,67,39,21,32,28,0,39,21,32,28,1
5,68,31,29,45,15,1,45,15,31,29,1
5,69,26,34,55,5,1,55,5,26,34,1
5,70,60,0,15,45,0,60,0,15,45,1
5,71,57,3,30,30,0,57,3,30,30,1
5,72,50,10,21,39,0,50,10,21,39,1
5,73,10,50,50,10,1,50,10,10,50,1
5,74,33,27,40,20,1,40,20,33,27,1
5,75,45,15,28,32,0,45,15,28,32,1
5,76,37,23,40,20,1,40,20,37,23,1
5,77,60,0,33,27,0,60,0,33,27,1
5,78,37,23,26,34,0,37,23,26,34,1
5,79,55,5,28,32,0,55,5,28,32,1
5,80,20,40,45,15,1,45,15,20,40,1
5,81,50,10,57,3,1,57,3,50,10,1
5,82,50,10,26,34,0,50,10,26,34,1
5,83,57,3,3,57,0,57,3,3,57,1
5,84,57,3,60,0,1,60,0,57,3,1
5,85,37,23,35,25,0,37,23,35,25,1
5,86,30,30,55,5,1,55,5,30,30,1
5,87,45,15,25,35,0,45,15,25,35,1
5,88,31,29,35,25,1,35,25,31,29,1
5,89,57,3,40,20,0,57,3,40,20,1
5,90,21,39,45,15,1,45,15,21,39,1
5,91,55,5,23,37,0,55,5,23,37,1
5,92,57,3,27,33,0,57,3,27,33,1
5,93,27,33,45,15,1,45,15,27,33,1
5,94,57,3,45,15,0,57,3,45,15,1
5,95,31,29,60,0,1,60,0,31,29,1
5,96,34,26,30,30,0,34,26,30,30,1
5,97,28,32,50,10,1,50,10,28,32,1
5,98,34,26,26,34,0,34,26,26,34,1
5,99,60,0,39,21,0,60,0,39,21,1
5,100,3,57,60,0,1,60,0,3,57,1
5,101,45,15,29,31,0,45,15,29,31,1
5,102,40,20,35,25,0,40,20,35,25,1
5,103,25,35,50,10,1,50,10,25,35,1
5,104,45,15,60,0,1,60,0,45,15,1
5,105,33,27,34,26,1,34,26,33,27,1
5,106,45,15,32,28,0,45,15,32,28,1
5,107,34,26,31,29,0,34,26,31,29,1
5,108,29,31,40,20,1,40,20,29,31,1
5,109,35,25,45,15,1,45,15,35,25,1
5,110,34,26,27,33,0,34,26,27,33,1
5,111,15,45,57,3,1,57,3,15,45,1
5,112,35,25,39,21,1,39,21,35,25,1
5,113,40,20,55,5,1,55,5,40,20,1
5,114,57,3,34,26,0,57,3,34,26,1
5,115,27,33,39,21,1,39,21,27,33,1
5,116,57,3,31,29,0,57,3,31,29,1
5,117,37,23,27,33,0,37,23,27,33,1
5,118,31,29,39,21,1,39,21,31,29,1
5,119,60,0,50,10,0,60,0,50,10,1
5,120,57,3,21,39,0,57,3,21,39,1
5,121,28,32,37,23,1,37,23,28,32,1
5,122,28,32,32,28,1,32,28,28,32,1
5,123,45,15,23,37,0,45,15,23,37,1
5,124,20,40,60,0,1,60,0,20,40,1
5,125,34,26,55,5,1,55,5,34,26,1
5,126,31,29,29,31,0,31,29,29,31,1
5,127,34,26,60,0,1,60,0,34,26,1
5,128,40,20,60,0,1,60,0,40,20,1
5,129,23,37,50,10,1,50,10,23,37,1
5,130,50,10,34,26,0,50,10,34,26,1
5,131,37,23,57,3,1,57,3,37,23,1
5,132,33,27,29,31,0,33,27,29,31,1
5,133,33,27,37,23,1,37,23,33,27,1
5,134,34,26,35,25,1,35,25,34,26,1
5,135,32,28,31,29,0,32,28,31,29,1
5,136,30,30,35,25,1,35,25,30,30,1
5,137,21,39,60,0,1,60,0,21,39,1
5,138,40,20,31,29,0,40,20,31,29,1
5,139,29,31,32,28,1,32,28,29,31,1
5,140,50,10,27,33,0,50,10,27,33,1
5,141,55,5,10,50,0,55,5,10,50,1
5,142,35,25,32,28,0,35,25,32,28,1
5,143,55,5,15,45,0,55,5,15,45,1
5,144,23,37,37,23,1,37,23,23,37,1
5,145,50,10,30,30,0,50,10,30,30,1
5,146,29,31,57,3,1,57,3,29,31,1
5,147,55,5,50,10,0,55,5,50,10,1
5,148,55,5,29,31,0,55,5,29,31,1
5,149,27,33,55,5,1,55,5,27,33,1
5,150,30,30,45,15,1,45,15,30,30,1
5,151,50,10,31,29,0,50,10,31,29,1
5,152,31,29,55,5,1,55,5,31,29,1
5,153,26,34,45,15,1,45,15,26,34,1
5,154,60,0,25,35,0,60,0,25,35,1
5,155,39,21,28,32,0,39,21,28,32,1
5,156,57,3,20,40,0,57,3,20,40,1
5,157,60,0,28,32,0,60,0,28,32,1
5,158,45,15,15,45,0,45,15,15,45,1
5,159,27,33,33,27,1,33,27,27,33,1
5,160,40,20,26,34,0,40,20,26,34,1
5,161,50,10,40,20,0,50,10,40,20,1
5,162,28,32,57,3,1,57,3,28,32,1
5,163,40,20,45,15,1,45,15,40,20,1
5,164,21,39,39,21,1,39,21,21,39,1
5,165,40,20,34,26,0,40,20,34,26,1
5,166,55,5,37,23,0,55,5,37,23,1
5,167,50,10,20,40,0,50,10,20,40,1
5,168,37,23,31,29,0,37,23,31,29,1
5,169,23,37,40,20,1,40,20,23,37,1
5,170,15,45,50,10,1,50,10,15,45,1
5,171,40,20,27,33,0,40,20,27,33,1
5,172,55,5,57,3,1,57,3,55,5,1
5,173,39,21,37,23,0,39,21,37,23,1
5,174,39,21,40,20,1,40,20,39,21,1
5,175,60,0,29,31,0,60,0,29,31,1
5,176,21,39,55,5,1,55,5,21,39,1
5,177,28,32,34,26,1,34,26,28,32,1
5,178,37,23,30,30,0,37,23,30,30,1
5,179,30,30,33,27,1,33,27,30,30,1
5,180,39,21,57,3,1,57,3,39,21,1
5,181,35,25,33,27,0,35,25,33,27,1
5,182,35,25,25,35,0,35,25,25,35,1
6,1,15,45,57,3,1,57,3,15,45,1
6,2,30,30,45,15,1,45,15,30,30,1
6,3,55,5,33,27,0,55,5,33,27,1
6,4,33,27,29,31,0,33,27,29,31,1
6,5,39,21,40,20,1,40,20,39,21,1
6,6,40,20,60,0,1,60,0,40,20,1
6,7,34,26,55,5,1,55,5,34,26,1
6,8,57,3,45,15,0,57,3,45,15,1
6,9,40,20,55,5,1,55,5,40,20,1
6,10,50,10,30,30,0,50,10,30,30,1
6,11,21,39,45,15,1,45,15,21,39,1
6,12,45,15,37,23,0,45,15,37,23,1
6,13,60,0,29,31,0,60,0,29,31,1
6,14,21,39,39,21,1,39,21,21,39,1
6,15,40,20,35,25,0,40,20,35,25,1
6,16,37,23,34,26,0,37,23,34,26,1
6,17,55,5,50,10,0,55,5,50,10,1
6,18,27,33,55,5,1,55,5,27,33,1
6,19,45,15,39,21,0,45,15,39,21,1
6,20,26,34,60,0,1,60,0,26,34,1
6,21,39,21,28,32,0,39,21,28,32,1
6,22,60,0,10,50,0,60,0,10,50,1
6,23,31,29,60,0,1,60,0,31,29,1
6,24,33,27,57,3,1,57,3,33,27,1
6,25,28,32,50,10,1,50,10,28,32,1
6,26,37,23,57,3,1,57,3,37,23,1
6,27,20,40,45,15,1,45,15,20,40,1
6,28,60,0,33,27,0,60,0,33,27,1
6,29,32,28,30,30,0,32,28,30,30,1
6,30,27,33,33,27,1,33,27,27,33,1
6,31,55,5,39,21,0,55,5,39,21,1
6,32,57,3,26,34,0,57,3,26,34,1
6,33,35,25,39,21,1,39,21,35,25,1
6,34,32,28,40,20,1,40,20,32,28,1
6,35,20,40,60,0,1,60,0,20,40,1
6,36,57,3,31,29,0,57,3,31,29,1
6,37,34,26,30,30,0,34,26,30,30,1
6,38,39,21,37,23,0,39,21,37,23,1
6,39,30,30,31,29,1,31,29,30,30,1
6,40,10,50,57,3,1,57,3,10,50,1
6,41,50,10,34,26,0,50,10,34,26,1
6,42,60,0,50,10,0,60,0,50,10,1
6,43,20,40,55,5,1,55,5,20,40,1
6,44,33,27,32,28,0,33,27,32,28,1
6,45,45,15,15,45,0,45,15,15,45,1
6,46,25,35,37,23,1,37,23,25,35,1
6,47,37,23,40,20,1,40,20,37,23,1
6,48,37,23,31,29,0,37,23,31,29,1
6,49,34,26,31,29,0,34,26,31,29,1
6,50,33,27,50,10,1,50,10,33,27,1
6,51,55,5,32,28,0,55,5,32,28,1
6,52,31,29,45,15,1,45,15,31,29,1
6,53,40,20,34,26,0,40,20,34,26,1
6,54,45,15,55,5,1,55,5,45,15,1
6,55,15,45,50,10,1,50,10,15,45,1
6,56,35,25,32,28,0,35,25,32,28,1
6,57,45,15,29,31,0,45,15,29,31,1
6,58,35,25,29,31,0,35,25,29,31,1
6,59,30,30,39,21,1,39,21,30,30,1
6,60,60,0,15,45,0,60,0,15,45,1
6,61,45,15,60,0,1,60,0,45,15,1
6,62,60,0,32,28,0,60,0,32,28,1
6,63,57,3,34,26,0,57,3,34,26,1
6,64,40,20,45,15,1,45,15,40,20,1
6,65,27,33,45,15,1,45,15,27,33,1
6,66,33,27,40,20,1,40,20,33,27,1
6,67,34,26,27,33,0,34,26,27,33,1
6,68,45,15,28,32,0,45,15,28,32,1
6,69,50,10,40,20,0,50,10,40,20,1
6,70,30,30,60,0,1,60,0,30,30,1
6,71,33,27,28,32,0,33,27,28,32,1
6,72,27,33,60,0,1,60,0,27,33,1
6,73,30,30,33,27,1,33,27,30,30,1
6,74,50,10,57,3,0,57,3,50,10,0
6,75,37,23,50,10,1,50,10,37,23,1
6,76,55,5,57,3,1,57,3,55,5,1
6,77,35,25,45,15,1,45,15,35,25,1
6,78,21,39,60,0,1,60,0,21,39,1
6,79,60,0,37,23,0,60,0,37,23,1
6,80,50,10,27,33,0,50,10,27,33,1
6,81,55,5,25,35,0,55,5,25,35,1
6,82,32,28,57,3,1,57,3,32,28,1
6,83,55,5,37,23,0,55,5,37,23,1
6,84,39,21,32,28,0,39,21,32,28,1
6,85,23,37,50,10,1,50,10,23,37,1
6,86,33,27,37,23,1,37,23,33,27,1
6,87,27,33,35,25,1,35,25,27,33,1
6,88,50,10,26,34,0,50,10,26,34,1
6,89,30,30,55,5,1,55,5,30,30,1
6,90,26,34,55,5,1,55,5,26,34,1
6,91,21,39,55,5,1,55,5,21,39,1
6,92,60,0,55,5,0,60,0,55,5,1
6,93,39,21,23,37,0,39,21,23,37,1
6,94,39,21,33,27,0,39,21,33,27,1
6,95,30,30,35,25,1,35,25,30,30,1
6,96,57,3,5,55,0,57,3,5,55,1
6,97,26,34,45,15,1,45,15,26,34,1
6,98,33,27,34,26,1,34,26,33,27,1
6,99,60,0,28,32,0,60,0,28,32,1
6,100,57,3,27,33,0,57,3,27,33,1
6,101,34,26,60,0,1,60,0,34,26,1
6,102,28,32,34,26,1,34,26,28,32,1
6,103,31,29,55,5,1,55,5,31,29,1
6,104,40,20,20,40,0,40,20,20,40,1
6,105,57,3,35,25,0,57,3,35,25,1
6,106,55,5,10,50,0,55,5,10,50,1
6,107,34,26,26,34,0,34,26,26,34,1
6,108,35,25,28,32,0,35,25,28,32,1
6,109,28,32,37,23,1,37,23,28,32,1
6,110,39,21,25,35,0,39,21,25,35,1
6,111,28,32,40,20,1,40,20,28,32,1
6,112,3,57,60,0,1,60,0,3,57,1
6,113,39,21,50,10,1,50,10,39,21,1
6,114,37,23,30,30,0,37,23,30,30,1
6,115,50,10,45,15,0,50,10,45,15,1
6,116,57,3,30,30,0,57,3,30,30,1
6,117,23,37,37,23,1,37,23,23,37,1
6,118,34,26,45,15,1,45,15,34,26,1
6,119,5,55,60,0,1,60,0,5,55,1
6,120,32,28,31,29,0,32,28,31,29,1
6,121,32,28,37,23,1,37,23,32,28,1
6,122,31,29,35,25,1,35,25,31,29,1
6,123,50,10,31,29,0,50,10,31,29,1
6,124,31,29,29,31,0,31,29,29,31,1
6,125,37,23,27,33,0,37,23,27,33,1
6,126,29,31,50,10,1,50,10,29,31,1
6,127,29,31,40,20,1,40,20,29,31,1
6,128,60,0,25,35,0,60,0,25,35,1
6,129,29,31,32,28,1,32,28,29,31,1
6,130,23,37,40,20,1,40,20,23,37,1
6,131,35,25,55,5,1,55,5,35,25,1
6,132,5,55,55,5,1,55,5,5,55,1
6,133,39,21,29,31,0,39,21,29,31,1
6,134,50,10,20,40,0,50,10,20,40,1
6,135,26,34,35,25,1,35,25,26,34,1
6,136,60,0,0,60,0,60,0,0,60,1
6,137,35,25,60,0,1,60,0,35,25,1
6,138,29,31,34,26,1,34,26,29,31,1
6,139,40,20,31,29,0,40,20,31,29,1
6,140,45,15,32,28,0,45,15,32,28,1
6,141,37,23,26,34,0,37,23,26,34,1
6,142,25,35,57,3,1,57,3,25,35,1
6,143,25,35,50,10,1,50,10,25,35,1
6,144,27,33,39,21,1,39,21,27,33,1
6,145,55,5,28,32,0,55,5,28,32,1
6,146,57,3,3,57,0,57,3,3,57,1
6,147,40,20,21,39,0,40,20,21,39,1
6,148,34,26,35,25,1,35,25,34,26,1
6,149,23,37,57,3,1,57,3,23,37,1
6,150,35,25,25,35,0,35,25,25,35,1
6,151,10,50,50,10,1,50,10,10,50,1
6,152,55,5,29,31,0,55,5,29,31,1
6,153,32,28,50,10,1,50,10,32,28,1
6,154,34,26,39,21,1,39,21,34,26,1
6,155,40,20,30,30,0,40,20,30,30,1
6,156,57,3,40,20,0,57,3,40,20,1
6,157,32,28,34,26,1,34,26,32,28,1
6,158,29,31,57,3,1,57,3,29,31,1
6,159,39,21,57,3,1,57,3,39,21,1
6,160,50,10,35,25,0,50,10,35,25,1
6,161,57,3,20,40,0,57,3,20,40,1
6,162,60,0,23,37,0,60,0,23,37,1
6,163,57,3,21,39,0,57,3,21,39,1
6,164,40,20,26,34,0,40,20,26,34,1
6,165,26,34,39,21,1,39,21,26,34,1
6,166,45,15,23,37,0,45,15,23,37,1
6,167,55,5,23,37,0,55,5,23,37,1
6,168,35,25,33,27,0,35,25,33,27,1
6,169,37,23,35,25,0,37,23,35,25,1
6,170,40,20,27,33,0,40,20,27,33,1
6,171,31,29,39,21,1,39,21,31,29,1
6,172,25,35,40,20,1,40,20,25,35,1
6,173,45,15,33,27,0,45,15,33,27,1
6,174,45,15,25,35,0,45,15,25,35,1
6,175,50,10,21,39,0,50,10,21,39,1
6,176,28,32,57,3,1,57,3,28,32,1
6,177,55,5,15,45,0,55,5,15,45,1
6,178,60,0,39,21,0,60,0,39,21,1
6,179,28,32,32,28,1,32,28,28,32,1
6,180,29,31,37,23,1,37,23,29,31,1
6,181,57,3,60,0,0,60,0,57,3,0
6,182,31,29,33,27,1,33,27,31,29,1
7,1,10,50,50,10,1,50,10,10,50,1
7,2,39,21,50,10,1,50,10,39,21,1
7,3,35,25,28,32,0,35,25,28,32,1
7,4,60,0,28,32,0,60,0,28,32,1
7,5,27,33,33,27,1,33,27,27,33,1
7,6,23,37,40,20,1,40,20,23,37,1
7,7,50,10,20,40,0,50,10,20,40,1
7,8,5,55,55,5,1,55,5,5,55,1
7,9,40,20,30,30,0,40,20,30,30,1
7,10,40,20,35,25,0,40,20,35,25,1
7,11,60,0,23,37,0,60,0,23,37,1
7,12,32,28,40,20,0,40,20,32,28,0
7,13,34,26,45,15,1,45,15,34,26,1
7,14,60,0,50,10,1,60,0,50,10,0
7,15,34,26,60,0,0,60,0,34,26,0
7,16,34,26,35,25,1,35,25,34,26,1
7,17,57,3,34,26,0,57,3,34,26,1
7,18,30,30,33,27,0,33,27,30,30,0
7,19,26,34,60,0,0,60,0,26,34,0
7,20,39,21,33,27,1,39,21,33,27,0
7,21,39,21,25,35,1,39,21,25,35,0
7,22,50,10,26,34,1,50,10,26,34,0
7,23,34,26,30,30,0,34,26,30,30,1
7,24,21,39,55,5,1,55,5,21,39,1
7,25,40,20,45,15,0,45,15,40,20,0
7,26,26,34,55,5,0,55,5,26,34,0
7,27,60,0,32,28,1,60,0,32,28,0
7,28,45,15,15,45,0,45,15,15,45,1
7,29,39,21,23,37,0,39,21,23,37,1
7,30,35,25,33,27,0,35,25,33,27,1
7,31,26,34,35,25,1,35,25,26,34,1
7,32,29,31,32,28,0,32,28,29,31,0
7,33,25,35,57,3,0,57,3,25,35,0
7,34,50,10,27,33,1,50,10,27,33,0
7,35,28,32,40,20,0,40,20,28,32,0
7,36,27,33,60,0,0,60,0,27,33,0
7,37,35,25,55,5,0,55,5,35,25,0
7,38,37,23,40,20,0,40,20,37,23,0
7,39,34,26,55,5,0,55,5,34,26,0
7,40,57,3,20,40,1,57,3,20,40,0
7,41,50,10,34,26,0,50,10,34,26,1
7,42,50,10,45,15,1,50,10,45,15,0
7,43,60,0,39,21,1,60,0,39,21,0
7,44,32,28,31,29,0,32,28,31,29,1
7,45,39,21,40,20,1,40,20,39,21,1
7,46,20,40,60,0,0,60,0,20,40,0
7,47,34,26,31,29,0,34,26,31,29,1
7,48,55,5,29,31,1,55,5,29,31,0
7,49,57,3,26,34,1,57,3,26,34,0
7,50,45,15,23,37,1,45,15,23,37,0
7,51,28,32,50,10,0,50,10,28,32,0
7,52,30,30,60,0,0,60,0,30,30,0
7,53,34,26,27,33,1,34,26,27,33,0
7,54,45,15,39,21,1,45,15,39,21,0
7,55,50,10,30,30,1,50,10,30,30,0
7,56,45,15,25,35,1,45,15,25,35,0
7,57,45,15,32,28,1,45,15,32,28,0
7,58,60,0,29,31,1,60,0,29,31,0
7,59,5,55,60,0,1,60,0,5,55,1
7,60,40,20,60,0,0,60,0,40,20,0
7,61,25,35,40,20,1,40,20,25,35,1
