"part","answer","index","diff","right","TL","BL","TR","BR","rating","equity"
"128","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"128","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"128","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"128","1",14,60,"1",45,15,60,0,-1,0
"128","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"128","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"128","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"128","4",16,54,"1",32,28,57,3,1,0.1
"128","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"128","3",17,-30,"1",55,5,15,45,0.333333333333333,0.5
"128","4",18,6,"0",33,27,27,33,1,0.9
"128","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"129","1",1,60,"0",60,0,0,60,-1,0
"129","4",1,-60,"1",60,0,0,60,1,0
"129","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"129","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"129","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"129","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"129","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"129","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"129","4",5,8,"0",34,26,30,30,1,0.866666666666667
"129","4",5,0,"1",34,26,30,30,1,1
"129","4",6,0,"0",30,30,39,21,1,1
"129","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"129","4",7,0,"0",30,30,60,0,1,1
"129","1",7,60,"1",30,30,60,0,-1,0
"129","4",8,0,"0",30,30,45,15,1,1
"129","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"129","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"129","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"129","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"129","4",10,2,"1",37,23,31,29,1,0.966666666666667
"129","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"129","4",11,4,"1",35,25,32,28,1,0.933333333333333
"129","1",12,30,"0",45,15,33,27,-1,0.5
"129","4",12,6,"1",45,15,33,27,1,0.9
"129","4",13,8,"0",34,26,55,5,1,0.866666666666667
"129","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"129","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"129","1",14,60,"1",45,15,60,0,-1,0
"129","1",15,54,"0",57,3,21,39,-1,0.1
"129","4",15,-18,"1",57,3,21,39,1,0.7
"129","4",16,4,"0",32,28,57,3,1,0.933333333333333
"129","1",16,54,"1",32,28,57,3,-1,0.1
"129","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"129","4",17,-30,"1",55,5,15,45,1,0.5
"129","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"129","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"130","1",1,60,"0",60,0,0,60,-1,0
"130","4",1,-60,"1",60,0,0,60,1,0
"130","4",2,-10,"0",25,35,55,5,1,0.833333333333333
"130","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"130","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"130","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"130","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"130","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"130","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"130","4",5,0,"1",34,26,30,30,1,1
"130","4",6,0,"0",30,30,39,21,1,1
"130","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"130","4",7,0,"0",30,30,60,0,1,1
"130","1",7,60,"1",30,30,60,0,-1,0
"130","4",8,0,"0",30,30,45,15,1,1
"130","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"130","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"130","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"130","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"130","4",10,2,"1",37,23,31,29,1,0.966666666666667
"130","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"130","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"130","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"130","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"130","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"130","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"130","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"130","1",14,60,"1",45,15,60,0,-1,0
"130","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"130","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"130","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"130","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"130","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"130","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"130","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"130","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"131","1",1,60,"0",60,0,0,60,-1,0
"131","1",1,-60,"1",60,0,0,60,-1,0
"131","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"131","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"131","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"131","2",3,-8,"1",35,25,26,34,-0.333333333333333,0.866666666666667
"131","2",4,-4,"0",28,32,37,23,-0.333333333333333,0.933333333333333
"131","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"131","4",5,8,"0",34,26,30,30,1,0.866666666666667
"131","4",5,0,"1",34,26,30,30,1,1
"131","4",6,0,"0",30,30,39,21,1,1
"131","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"131","4",7,0,"0",30,30,60,0,1,1
"131","1",7,60,"1",30,30,60,0,-1,0
"131","4",8,0,"0",30,30,45,15,1,1
"131","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"131","4",9,8,"0",34,26,33,27,1,0.866666666666667
"131","4",9,6,"1",34,26,33,27,1,0.9
"131","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"131","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"131","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"131","4",11,4,"1",35,25,32,28,1,0.933333333333333
"131","3",12,30,"0",45,15,33,27,0.333333333333333,0.5
"131","4",12,6,"1",45,15,33,27,1,0.9
"131","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"131","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"131","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"131","1",14,60,"1",45,15,60,0,-1,0
"131","1",15,54,"0",57,3,21,39,-1,0.1
"131","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"131","4",16,4,"0",32,28,57,3,1,0.933333333333333
"131","1",16,54,"1",32,28,57,3,-1,0.1
"131","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"131","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"131","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"131","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"132","1",1,60,"0",60,0,0,60,-1,0
"132","2",1,-60,"1",60,0,0,60,-0.333333333333333,0
"132","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"132","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"132","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"132","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"132","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"132","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"132","4",5,8,"0",34,26,30,30,1,0.866666666666667
"132","4",5,0,"1",34,26,30,30,1,1
"132","4",6,0,"0",30,30,39,21,1,1
"132","4",6,18,"1",30,30,39,21,1,0.7
"132","4",7,0,"0",30,30,60,0,1,1
"132","1",7,60,"1",30,30,60,0,-1,0
"132","4",8,0,"0",30,30,45,15,1,1
"132","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"132","4",9,8,"0",34,26,33,27,1,0.866666666666667
"132","4",9,6,"1",34,26,33,27,1,0.9
"132","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"132","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"132","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"132","4",11,4,"1",35,25,32,28,1,0.933333333333333
"132","3",12,30,"0",45,15,33,27,0.333333333333333,0.5
"132","4",12,6,"1",45,15,33,27,1,0.9
"132","4",13,8,"0",34,26,55,5,1,0.866666666666667
"132","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"132","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"132","1",14,60,"1",45,15,60,0,-1,0
"132","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"132","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"132","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"132","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"132","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"132","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"132","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"132","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"133","1",1,60,"0",60,0,0,60,-1,0
"133","1",1,-60,"1",60,0,0,60,-1,0
"133","4",2,-10,"0",25,35,55,5,1,0.833333333333333
"133","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"133","4",3,10,"0",35,25,26,34,1,0.833333333333333
"133","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"133","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"133","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"133","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"133","4",5,0,"1",34,26,30,30,1,1
"133","4",6,0,"0",30,30,39,21,1,1
"133","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"133","4",7,0,"0",30,30,60,0,1,1
"133","3",7,60,"1",30,30,60,0,0.333333333333333,0
"133","4",8,0,"0",30,30,45,15,1,1
"133","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"133","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"133","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"133","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"133","4",10,2,"1",37,23,31,29,1,0.966666666666667
"133","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"133","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"133","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"133","4",12,6,"1",45,15,33,27,1,0.9
"133","4",13,8,"0",34,26,55,5,1,0.866666666666667
"133","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"133","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"133","1",14,60,"1",45,15,60,0,-1,0
"133","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"133","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"133","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"133","1",16,54,"1",32,28,57,3,-1,0.1
"133","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"133","3",17,-30,"1",55,5,15,45,0.333333333333333,0.5
"133","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"133","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"134","1",1,60,"0",60,0,0,60,-1,0
"134","4",1,-60,"1",60,0,0,60,1,0
"134","4",2,-10,"0",25,35,55,5,1,0.833333333333333
"134","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"134","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"134","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"134","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"134","2",4,14,"1",28,32,37,23,-0.333333333333333,0.766666666666667
"134","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"134","3",5,0,"1",34,26,30,30,0.333333333333333,1
"134","3",6,0,"0",30,30,39,21,0.333333333333333,1
"134","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"134","4",7,0,"0",30,30,60,0,1,1
"134","1",7,60,"1",30,30,60,0,-1,0
"134","4",8,0,"0",30,30,45,15,1,1
"134","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"134","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"134","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"134","2",10,14,"0",37,23,31,29,-0.333333333333333,0.766666666666667
"134","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"134","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"134","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"134","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"134","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"134","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"134","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"134","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"134","1",14,60,"1",45,15,60,0,-1,0
"134","1",15,54,"0",57,3,21,39,-1,0.1
"134","4",15,-18,"1",57,3,21,39,1,0.7
"134","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"134","1",16,54,"1",32,28,57,3,-1,0.1
"134","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"134","4",17,-30,"1",55,5,15,45,1,0.5
"134","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"134","4",18,-6,"1",33,27,27,33,1,0.9
"135","1",1,60,"0",60,0,0,60,-1,0
"135","1",1,-60,"1",60,0,0,60,-1,0
"135","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"135","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"135","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"135","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"135","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"135","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"135","4",5,8,"0",34,26,30,30,1,0.866666666666667
"135","4",5,0,"1",34,26,30,30,1,1
"135","4",6,0,"0",30,30,39,21,1,1
"135","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"135","4",7,0,"0",30,30,60,0,1,1
"135","1",7,60,"1",30,30,60,0,-1,0
"135","4",8,0,"0",30,30,45,15,1,1
"135","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"135","4",9,8,"0",34,26,33,27,1,0.866666666666667
"135","4",9,6,"1",34,26,33,27,1,0.9
"135","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"135","4",10,2,"1",37,23,31,29,1,0.966666666666667
"135","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"135","4",11,4,"1",35,25,32,28,1,0.933333333333333
"135","3",12,30,"0",45,15,33,27,0.333333333333333,0.5
"135","4",12,6,"1",45,15,33,27,1,0.9
"135","4",13,8,"0",34,26,55,5,1,0.866666666666667
"135","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"135","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"135","1",14,60,"1",45,15,60,0,-1,0
"135","1",15,54,"0",57,3,21,39,-1,0.1
"135","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"135","4",16,4,"0",32,28,57,3,1,0.933333333333333
"135","1",16,54,"1",32,28,57,3,-1,0.1
"135","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"135","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"135","4",18,6,"0",33,27,27,33,1,0.9
"135","4",18,-6,"1",33,27,27,33,1,0.9
"136","1",1,60,"0",60,0,0,60,-1,0
"136","1",1,-60,"1",60,0,0,60,-1,0
"136","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"136","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"136","4",3,10,"0",35,25,26,34,1,0.833333333333333
"136","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"136","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"136","4",4,14,"1",28,32,37,23,1,0.766666666666667
"136","4",5,8,"0",34,26,30,30,1,0.866666666666667
"136","4",5,0,"1",34,26,30,30,1,1
"136","4",6,0,"0",30,30,39,21,1,1
"136","4",6,18,"1",30,30,39,21,1,0.7
"136","4",7,0,"0",30,30,60,0,1,1
"136","2",7,60,"1",30,30,60,0,-0.333333333333333,0
"136","4",8,0,"0",30,30,45,15,1,1
"136","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"136","4",9,8,"0",34,26,33,27,1,0.866666666666667
"136","4",9,6,"1",34,26,33,27,1,0.9
"136","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"136","4",10,2,"1",37,23,31,29,1,0.966666666666667
"136","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"136","4",11,4,"1",35,25,32,28,1,0.933333333333333
"136","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"136","4",12,6,"1",45,15,33,27,1,0.9
"136","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"136","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"136","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"136","1",14,60,"1",45,15,60,0,-1,0
"136","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"136","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"136","4",16,4,"0",32,28,57,3,1,0.933333333333333
"136","1",16,54,"1",32,28,57,3,-1,0.1
"136","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"136","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"136","4",18,6,"0",33,27,27,33,1,0.9
"136","4",18,-6,"1",33,27,27,33,1,0.9
"137","1",1,60,"0",60,0,0,60,-1,0
"137","1",1,-60,"1",60,0,0,60,-1,0
"137","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"137","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"137","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"137","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"137","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"137","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"137","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"137","4",5,0,"1",34,26,30,30,1,1
"137","4",6,0,"0",30,30,39,21,1,1
"137","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"137","4",7,0,"0",30,30,60,0,1,1
"137","1",7,60,"1",30,30,60,0,-1,0
"137","4",8,0,"0",30,30,45,15,1,1
"137","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"137","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"137","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"137","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"137","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"137","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"137","4",11,4,"1",35,25,32,28,1,0.933333333333333
"137","1",12,30,"0",45,15,33,27,-1,0.5
"137","4",12,6,"1",45,15,33,27,1,0.9
"137","4",13,8,"0",34,26,55,5,1,0.866666666666667
"137","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"137","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"137","1",14,60,"1",45,15,60,0,-1,0
"137","1",15,54,"0",57,3,21,39,-1,0.1
"137","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"137","4",16,4,"0",32,28,57,3,1,0.933333333333333
"137","1",16,54,"1",32,28,57,3,-1,0.1
"137","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"137","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"137","4",18,6,"0",33,27,27,33,1,0.9
"137","4",18,-6,"1",33,27,27,33,1,0.9
"138","4",1,60,"0",60,0,0,60,1,0
"138","1",1,-60,"1",60,0,0,60,-1,0
"138","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"138","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"138","4",3,10,"0",35,25,26,34,1,0.833333333333333
"138","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"138","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"138","4",4,14,"1",28,32,37,23,1,0.766666666666667
"138","4",5,8,"0",34,26,30,30,1,0.866666666666667
"138","4",5,0,"1",34,26,30,30,1,1
"138","4",6,0,"0",30,30,39,21,1,1
"138","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"138","4",7,0,"0",30,30,60,0,1,1
"138","1",7,60,"1",30,30,60,0,-1,0
"138","4",8,0,"0",30,30,45,15,1,1
"138","4",8,30,"1",30,30,45,15,1,0.5
"138","4",9,8,"0",34,26,33,27,1,0.866666666666667
"138","4",9,6,"1",34,26,33,27,1,0.9
"138","4",10,14,"0",37,23,31,29,1,0.766666666666667
"138","4",10,2,"1",37,23,31,29,1,0.966666666666667
"138","4",11,10,"0",35,25,32,28,1,0.833333333333333
"138","4",11,4,"1",35,25,32,28,1,0.933333333333333
"138","3",12,30,"0",45,15,33,27,0.333333333333333,0.5
"138","4",12,6,"1",45,15,33,27,1,0.9
"138","4",13,8,"0",34,26,55,5,1,0.866666666666667
"138","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"138","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"138","4",14,60,"1",45,15,60,0,1,0
"138","3",15,54,"0",57,3,21,39,0.333333333333333,0.1
"138","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"138","4",16,4,"0",32,28,57,3,1,0.933333333333333
"138","1",16,54,"1",32,28,57,3,-1,0.1
"138","3",17,50,"0",55,5,15,45,0.333333333333333,0.166666666666667
"138","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"138","4",18,6,"0",33,27,27,33,1,0.9
"138","2",18,-6,"1",33,27,27,33,-0.333333333333333,0.9
"139","1",1,60,"0",60,0,0,60,-1,0
"139","1",1,-60,"1",60,0,0,60,-1,0
"139","4",2,-10,"0",25,35,55,5,1,0.833333333333333
"139","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"139","4",3,10,"0",35,25,26,34,1,0.833333333333333
"139","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"139","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"139","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"139","4",5,8,"0",34,26,30,30,1,0.866666666666667
"139","4",5,0,"1",34,26,30,30,1,1
"139","4",6,0,"0",30,30,39,21,1,1
"139","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"139","4",7,0,"0",30,30,60,0,1,1
"139","1",7,60,"1",30,30,60,0,-1,0
"139","4",8,0,"0",30,30,45,15,1,1
"139","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"139","4",9,8,"0",34,26,33,27,1,0.866666666666667
"139","4",9,6,"1",34,26,33,27,1,0.9
"139","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"139","4",10,2,"1",37,23,31,29,1,0.966666666666667
"139","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"139","4",11,4,"1",35,25,32,28,1,0.933333333333333
"139","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"139","4",12,6,"1",45,15,33,27,1,0.9
"139","4",13,8,"0",34,26,55,5,1,0.866666666666667
"139","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"139","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"139","1",14,60,"1",45,15,60,0,-1,0
"139","1",15,54,"0",57,3,21,39,-1,0.1
"139","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"139","4",16,4,"0",32,28,57,3,1,0.933333333333333
"139","1",16,54,"1",32,28,57,3,-1,0.1
"139","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"139","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"139","4",18,6,"0",33,27,27,33,1,0.9
"139","4",18,-6,"1",33,27,27,33,1,0.9
"140","2",1,60,"0",60,0,0,60,-0.333333333333333,0
"140","1",1,-60,"1",60,0,0,60,-1,0
"140","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"140","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"140","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"140","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"140","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"140","2",4,14,"1",28,32,37,23,-0.333333333333333,0.766666666666667
"140","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"140","4",5,0,"1",34,26,30,30,1,1
"140","3",6,0,"0",30,30,39,21,0.333333333333333,1
"140","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"140","3",7,0,"0",30,30,60,0,0.333333333333333,1
"140","1",7,60,"1",30,30,60,0,-1,0
"140","3",8,0,"0",30,30,45,15,0.333333333333333,1
"140","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"140","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"140","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"140","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"140","4",10,2,"1",37,23,31,29,1,0.966666666666667
"140","2",11,10,"0",35,25,32,28,-0.333333333333333,0.833333333333333
"140","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"140","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"140","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"140","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"140","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"140","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"140","1",14,60,"1",45,15,60,0,-1,0
"140","1",15,54,"0",57,3,21,39,-1,0.1
"140","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"140","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"140","1",16,54,"1",32,28,57,3,-1,0.1
"140","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"140","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"140","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"140","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"141","1",1,60,"0",60,0,0,60,-1,0
"141","1",1,-60,"1",60,0,0,60,-1,0
"141","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"141","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"141","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"141","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"141","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"141","2",4,14,"1",28,32,37,23,-0.333333333333333,0.766666666666667
"141","2",5,8,"0",34,26,30,30,-0.333333333333333,0.866666666666667
